Employee ID,First Name,Last Name,Gender,State,City,Job Title,Education Level,Birth Date,Hire Date,salary,Actual Salary,Department,promotion_last_5years,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,Termination Date
E14386,Cynthia,Andersen,Male,Texas,Austin,Recruiter,Bachelor's,20-07-2000,02-05-2020,medium,61711,hr,0,0.7,0.55,4,256,4,0,0,
E14387,Stephanie,Robertson,Male,Illinois,Springfield,Software Engineer,Bachelor's,30-10-1996,09-04-2020,medium,53017,technical,0,0.65,0.92,3,219,3,0,0,
E14388,Gail,Mann,Female,New York,Rochester,Tech Lead,Master's,18-09-1965,21-05-2019,medium,52121,technical,0,0.81,0.96,4,143,3,1,0,
E14389,Tammy,Carter,Female,California,Los Angeles,Tech Lead,Master's,17-06-1991,07-05-2023,medium,50569,technical,0,0.85,0.95,4,171,3,0,0,
E14390,Lauren,Cox,Female,Florida,Orlando,Software Engineer,Bachelor's,20-05-1985,21-05-2020,medium,61138,technical,0,0.93,0.76,4,207,2,0,0,
E14391,Monica,Soto,Male,California,San Francisco,Software Engineer,Bachelor's,06-12-1971,16-02-2019,medium,52264,technical,0,0.72,0.94,4,235,3,0,0,
E14392,Marvin,Wells,Female,Florida,Tampa,Data Scientist,Master's,24-01-1988,20-07-2019,medium,70547,technical,0,0.49,0.55,2,173,3,0,0,13-02-2023
E14393,Nicole,Rios,Female,California,Los Angeles,Tech Lead,Master's,12-05-1964,07-12-2024,medium,64809,technical,0,0.94,0.47,5,131,6,0,0,
E14394,Shannon,Hale,Female,Illinois,Naperville,Data Scientist,Master's,04-09-1993,01-01-2021,medium,59351,technical,0,0.81,0.84,4,143,2,0,0,
E14395,Luis,Townsend,Female,California,Los Angeles,Tech Lead,Master's,03-04-2002,01-06-2018,high,104873,technical,0,0.92,0.78,5,193,4,0,0,
E14396,Elizabeth,Foster,Female,Illinois,Chicago,Software Engineer,Bachelor's,14-01-1994,24-08-2019,low,45276,technical,0,0.97,0.82,3,135,2,0,0,
E14397,Veronica,Johnston,Male,Illinois,Chicago,Software Engineer,Bachelor's,02-01-1965,13-02-2023,medium,54398,technical,0,0.98,0.61,4,265,2,1,0,
E14398,Christopher,Ruiz,Male,Florida,Miami,Customer Support,High School,26-06-1965,23-07-2023,medium,57785,support,0,0.44,0.45,3,133,2,1,0,
E14399,Timothy,Burke,Male,California,San Diego,Customer Support,High School,12-09-1987,15-06-2018,medium,57011,support,0,0.72,0.87,4,184,4,0,0,
E14400,Kyle,Sanchez,Male,California,San Francisco,Customer Support,High School,13-03-1994,16-10-2022,medium,69841,support,0,0.8,0.73,5,135,3,0,0,
E14401,Joshua,Harris,Female,New York,Buffalo,Customer Support,High School,21-07-1998,12-03-2024,low,32620,support,0,0.6,0.72,4,267,4,0,0,
E14402,Tracy,Myers,Male,New York,Rochester,Customer Support,High School,02-01-1993,01-07-2023,low,41255,support,0,0.89,0.65,4,184,3,0,0,
E14403,Tiffany,Ortiz,Male,Illinois,Chicago,Customer Support,High School,17-01-1989,12-08-2023,low,39928,support,0,0.69,0.57,5,227,2,0,0,
E14404,Austin,Medina,Male,Illinois,Chicago,Customer Support,High School,03-06-1969,17-11-2016,low,32766,support,0,0.54,0.81,4,257,2,0,0,
E14405,Kayla,Lloyd,Female,California,Los Angeles,Technical Support,High School,14-12-1986,10-07-2016,low,31946,support,0,0.97,0.75,5,235,3,1,0,
E14406,Steven,Holland,Male,Texas,Dallas,Customer Support,High School,20-06-1974,11-05-2017,low,39739,support,0,0.37,0.4,4,161,2,0,0,
E14407,Danielle,Hart,Male,Texas,Austin,Customer Support,High School,09-11-1985,16-04-2017,low,33423,support,0,0.73,0.52,4,215,3,0,0,
E14408,Anthony,Johnson,Female,California,Los Angeles,Customer Support,High School,25-08-1984,29-09-2021,low,45279,support,0,0.57,0.69,4,146,3,0,0,
E14409,Brittany,Brown,Male,Illinois,Naperville,Data Scientist,Master's,25-01-1995,23-12-2020,low,37330,technical,0,0.86,0.66,4,191,2,0,0,
E14410,Lisa,Jones,Female,Florida,Miami,Data Scientist,Master's,23-06-1996,18-10-2020,low,40356,technical,0,0.83,0.85,4,261,3,0,0,
E14411,Jill,Padilla,Male,Illinois,Springfield,Software Engineer,Bachelor's,22-05-1964,09-05-2021,low,47384,technical,0,0.19,0.52,5,200,5,0,0,
E14412,Vanessa,Espinoza,Male,New York,Rochester,Operations Manager,Master's,03-03-1971,29-09-2017,low,37185,management,0,0.55,0.93,4,239,4,0,0,
E14413,Kimberly,Pugh,Male,Illinois,Naperville,System Administrator,Bachelor's,22-09-1992,01-01-2017,low,48637,IT,0,0.6,0.65,4,160,2,0,0,
E14414,Ashley,Payne,Female,New York,Buffalo,System Administrator,Bachelor's,04-04-1980,26-12-2024,low,30267,IT,0,0.62,0.71,3,177,3,1,0,
E14415,Tracy,Singh,Male,Illinois,Chicago,IT Support,High School,25-07-1965,14-06-2023,low,39444,IT,0,0.65,0.55,5,215,2,0,0,
E14416,Corey,Long,Female,Florida,Tampa,IT Support,High School,18-10-1973,14-02-2018,low,41881,IT,0,0.4,0.48,4,97,2,0,0,
E14417,Rebecca,Morales,Male,Texas,Houston,System Administrator,Bachelor's,24-06-1968,14-11-2022,low,42486,IT,0,0.82,0.78,5,231,2,1,0,
E14418,Melanie,Long,Female,Illinois,Springfield,Product Manager,Master's,01-07-1997,25-02-2017,low,32122,product_mng,0,0.75,0.69,2,257,2,1,0,
E14419,Richard,Pineda,Male,California,San Diego,Business Analyst,Master's,05-09-1981,14-06-2023,low,44526,product_mng,0,0.83,0.53,3,232,3,1,0,
E14420,Steven,Marks,Male,Illinois,Chicago,Business Analyst,Master's,24-12-2001,23-11-2017,low,46503,product_mng,0,0.77,0.78,4,212,3,0,0,
E14421,Ryan,Perry,Female,Texas,Austin,Product Manager,Master's,15-06-1970,01-06-2017,low,43604,product_mng,0,0.59,0.98,4,198,3,0,0,
E14422,Matthew,Gates,Female,Texas,Dallas,System Administrator,Bachelor's,24-06-1968,27-10-2023,medium,57655,IT,0,0.8,0.79,5,240,4,0,0,
E14423,Stephanie,Bailey,Female,Illinois,Chicago,Research Scientist,PhD,06-05-1993,29-01-2024,medium,54093,RandD,0,0.84,0.55,3,242,3,0,0,
E14424,Daniel,Rowland,Female,Florida,Tampa,Research Scientist,PhD,18-12-1995,29-12-2018,medium,66630,RandD,0,0.88,0.71,4,250,3,0,0,
E14425,Steve,Porter,Female,Texas,Dallas,Research Scientist,PhD,11-01-1968,24-06-2022,medium,72572,RandD,0,0.37,0.9,3,229,6,0,0,
E14426,Dillon,Wade,Male,Texas,Houston,Research Scientist,PhD,26-08-1989,15-02-2016,medium,51902,RandD,0,0.88,0.66,4,133,2,0,0,
E14427,Andrew,Johnson,Male,Illinois,Naperville,Lab Technician,Bachelor's,25-03-1986,22-06-2024,medium,58665,RandD,0,0.69,0.85,3,200,2,0,0,
E14428,Arthur,Carpenter,Male,Florida,Orlando,Marketing Coordinator,Bachelor's,06-08-1999,13-12-2016,medium,53124,marketing,0,0.54,0.49,2,155,2,1,0,
E14429,Charles,Harding,Male,Florida,Orlando,Sales Director,Master's,18-06-2000,15-03-2022,medium,68266,sales,0,0.76,0.57,5,139,4,0,0,
E14430,Maria,White,Male,Illinois,Naperville,Financial Analyst,Master's,26-09-1991,20-10-2020,medium,52252,accounting,0,0.51,0.58,4,272,3,0,0,
E14431,Christopher,Vazquez,Female,Illinois,Springfield,Technical Support,High School,04-05-1998,08-10-2021,medium,58086,support,0,0.16,0.52,3,100,4,0,0,
E14432,Bryan,Kaufman,Male,New York,New York City,Data Scientist,Master's,15-11-1974,11-02-2022,medium,70317,technical,0,0.65,0.6,5,160,3,0,0,
E14433,Brandon,Smith,Male,Florida,Tampa,Operations Manager,Master's,03-06-1964,31-07-2016,medium,70611,management,0,0.54,0.81,5,195,4,0,0,
E14434,Leslie,Newman,Male,New York,Buffalo,Marketing Coordinator,Bachelor's,08-02-1975,25-08-2023,high,91126,marketing,0,0.66,0.68,4,152,3,0,0,
E14435,Norman,King,Male,Florida,Miami,Marketing Manager,Master's,15-04-1970,03-03-2016,low,39251,marketing,0,0.95,0.65,5,182,3,0,0,
E14436,Travis,Montgomery,Male,New York,Rochester,Marketing Coordinator,Bachelor's,07-02-1994,28-01-2023,medium,71190,marketing,0,0.83,0.57,3,137,2,0,0,
E14437,Joan,Williams,Male,Illinois,Chicago,Account Manager,Bachelor's,04-04-1984,30-03-2023,medium,65981,sales,0,0.98,0.84,4,182,3,0,0,
E14438,Jason,Williams,Male,Florida,Orlando,Sales Representative,Bachelor's,28-08-1986,31-07-2022,medium,74404,sales,0,0.72,0.72,3,217,2,0,0,
E14439,Savannah,Henderson,Male,Florida,Miami,Sales Representative,Bachelor's,25-11-1972,14-10-2016,medium,51385,sales,0,0.71,0.62,4,192,4,0,0,
E14440,Sara,Stanley,Female,Florida,Tampa,Sales Representative,Bachelor's,28-05-1979,06-01-2018,low,35526,sales,0,0.36,0.65,3,116,2,1,0,31-01-2018
E14441,Aaron,Johnson,Male,New York,Rochester,Sales Representative,Bachelor's,09-06-1971,10-03-2022,low,36263,sales,0,0.55,0.65,4,170,4,0,0,
E14442,Katherine,Atkinson,Male,Florida,Orlando,Sales Representative,Bachelor's,15-11-1972,26-10-2022,low,32318,sales,0,0.64,0.52,3,223,3,0,0,
E14443,Craig,Wilson,Female,New York,Buffalo,Sales Representative,Bachelor's,01-07-1998,14-12-2019,low,48629,sales,0,0.62,0.57,3,174,2,0,0,
E14444,Michelle,Hill,Female,California,San Francisco,Sales Representative,Bachelor's,18-01-1992,02-09-2022,low,38705,sales,0,1,0.95,3,193,6,0,0,27-01-2023
E14445,Daniel,Olsen,Male,New York,New York City,Sales Representative,Bachelor's,27-01-1987,08-08-2018,low,37123,sales,0,0.91,0.91,6,167,2,1,0,06-10-2020
E14446,Richard,West,Female,New York,New York City,Sales Representative,Bachelor's,08-10-1981,27-03-2019,low,35968,sales,0,0.81,0.67,4,225,3,0,0,
E14447,Kimberly,Jimenez,Male,California,Los Angeles,Sales Representative,Bachelor's,11-01-1966,06-12-2022,low,44809,sales,0,0.71,0.92,4,248,3,1,0,
E14448,Kevin,Ewing,Female,California,Los Angeles,Account Manager,Bachelor's,21-09-2000,06-02-2018,low,40996,sales,0,0.97,0.74,3,104,5,0,0,
E14449,Dennis,Martin,Male,Illinois,Naperville,Sales Representative,Bachelor's,24-03-1966,05-08-2016,low,47393,sales,0,0.75,0.86,6,148,4,0,0,
E14450,Michele,Jordan,Male,New York,Rochester,Account Manager,Bachelor's,29-10-1989,19-08-2021,low,48491,sales,0,0.68,1,3,148,4,1,0,
E14451,Robert,Lloyd,Female,Florida,Orlando,Sales Representative,Bachelor's,16-08-1978,11-07-2017,low,36495,sales,0,0.87,0.68,5,187,3,0,0,
E14452,Brandy,Long,Male,California,San Francisco,Account Manager,Bachelor's,07-02-1998,22-04-2018,low,49493,sales,0,0.96,0.57,3,151,2,0,0,11-07-2019
E14453,Sara,Reed,Female,Florida,Orlando,Sales Representative,Bachelor's,13-05-1983,07-08-2024,low,33377,sales,0,0.41,0.86,6,215,5,0,0,
E14454,Anna,Harris,Female,California,San Francisco,Sales Representative,Bachelor's,28-03-1984,17-04-2022,low,49972,sales,0,0.81,0.61,4,142,4,0,0,
E14455,James,Owens,Female,California,San Francisco,Sales Representative,Bachelor's,19-10-1986,22-03-2020,low,30301,sales,0,0.68,1,6,258,5,0,0,
E14456,Jonathan,Lee,Female,Illinois,Chicago,Financial Analyst,Master's,08-12-1996,24-07-2018,low,30988,accounting,0,0.63,0.56,4,228,3,0,0,
E14457,Lindsey,Brown,Female,Texas,Houston,Accountant,Bachelor's,01-12-1965,22-08-2016,low,44767,accounting,0,0.6,0.84,2,221,3,0,0,
E14458,Vanessa,Jones,Female,Illinois,Naperville,Accountant,Bachelor's,13-11-1981,14-12-2021,medium,61592,accounting,0,0.66,0.97,3,263,3,0,0,
E14459,Jeremy,Watkins,Male,New York,New York City,Recruiter,Bachelor's,18-07-1965,18-11-2021,medium,55992,hr,0,0.69,0.82,4,273,4,0,0,
E14460,Nathan,Frazier,Female,California,San Diego,HR Manager,Master's,27-03-1983,26-09-2017,medium,77343,hr,0,0.23,0.37,3,247,4,0,0,
E14461,Robert,Green,Male,New York,Rochester,HR Manager,Master's,27-04-1970,24-11-2023,medium,64312,hr,0,0.52,0.63,3,225,3,0,0,
E14462,Cindy,Johnson,Female,Florida,Orlando,HR Manager,Master's,20-02-1972,21-09-2017,medium,50882,hr,0,0.65,0.86,4,269,2,1,0,
E14463,Michelle,Harvey,Male,Texas,Dallas,Software Engineer,Bachelor's,21-03-1999,01-01-2018,medium,68335,technical,0,0.78,0.4,6,174,3,0,0,10-08-2024
E14464,Alec,Tapia,Male,New York,New York City,Software Engineer,Bachelor's,29-06-1969,22-04-2019,medium,67356,technical,0,0.6,0.65,5,201,2,0,0,29-08-2021
E14465,Daniel,Hughes,Female,Illinois,Chicago,Software Engineer,Bachelor's,03-06-1992,02-08-2016,medium,75443,technical,0,0.9,0.62,3,254,3,0,0,
E14466,Jacob,Davis,Female,Illinois,Chicago,Tech Lead,Master's,21-05-1997,15-11-2019,medium,71673,technical,0,0.59,0.95,5,254,2,0,0,
E14467,William,Chan,Female,New York,Rochester,Software Engineer,Bachelor's,06-10-1992,26-06-2017,medium,54290,technical,0,0.89,0.78,3,185,2,1,0,
E14468,Mary,Villegas,Female,California,San Diego,Tech Lead,Master's,23-11-1970,21-04-2023,medium,53210,technical,0,0.96,0.85,4,200,4,0,0,17-01-2025
E14469,Cassandra,Dudley,Female,Texas,Dallas,Software Engineer,Bachelor's,09-05-1985,01-11-2024,medium,65393,technical,0,0.68,0.76,3,190,3,1,0,
E14470,Timothy,Wu,Female,Texas,Austin,Software Engineer,Bachelor's,30-09-1977,25-10-2019,high,85309,technical,0,0.52,0.72,2,160,2,0,0,
E14471,Kevin,Salinas,Female,New York,Buffalo,Tech Lead,Master's,08-12-1992,31-01-2017,low,34313,technical,0,0.68,0.94,3,264,2,0,0,
E14472,Nicholas,Nguyen,Female,California,San Diego,Software Engineer,Bachelor's,29-11-1972,21-12-2021,medium,69835,technical,0,0.6,0.59,3,172,3,0,0,
E14473,Betty,Anderson,Female,Florida,Miami,Software Engineer,Bachelor's,31-12-1968,22-02-2022,medium,52134,technical,0,0.28,0.83,5,279,4,0,0,
E14474,Tammy,Brown,Male,California,San Diego,Technical Support,High School,17-02-1985,18-06-2023,medium,68222,support,0,0.98,0.54,5,260,3,0,0,30-12-2023
E14475,Michelle,Anderson,Male,Illinois,Naperville,Technical Support,High School,13-09-1988,21-04-2024,medium,56283,support,0,0.67,0.52,4,262,2,0,0,
E14476,Jeremy,Roberson,Female,Texas,Dallas,Customer Support,High School,14-07-1987,26-02-2022,low,40517,support,0,0.86,0.6,5,134,2,1,0,
E14477,Renee,Gonzalez,Female,New York,Rochester,Technical Support,High School,26-05-1989,13-06-2021,low,32928,support,0,0.83,0.9,3,195,3,0,0,29-09-2022
E14478,Robert,Roberts,Male,Texas,Dallas,Customer Support,High School,14-11-1991,23-01-2025,low,42412,support,0,0.79,0.86,3,139,3,0,0,02-02-2025
E14479,John,Nichols,Female,New York,Buffalo,Technical Support,High School,19-02-1978,20-10-2019,low,47110,support,0,0.54,0.86,4,205,5,0,0,
E14480,Zachary,Johnson,Female,New York,New York City,Customer Support,High School,21-01-1985,30-09-2017,low,36424,support,0,0.51,0.86,5,212,2,0,0,
E14481,Katherine,Wilson,Male,Texas,Houston,Technical Support,High School,21-12-2001,06-06-2017,low,49852,support,0,0.75,0.65,4,148,2,0,0,09-05-2021
E14482,Kathy,Meyer,Female,Illinois,Springfield,Customer Support,High School,17-12-1991,19-07-2021,low,45165,support,0,0.51,0.67,4,228,3,0,0,
E14483,William,Contreras,Female,Illinois,Naperville,Customer Support,High School,31-10-1967,26-05-2018,low,30896,support,0,0.73,0.74,5,230,3,0,0,
E14484,Larry,Lopez,Male,Florida,Tampa,Customer Support,High School,07-04-1982,06-04-2022,low,39727,support,0,0.17,0.4,4,286,3,0,0,
E14485,Angelica,Marks,Male,Florida,Orlando,Data Scientist,Master's,30-06-1977,04-07-2021,low,41300,technical,0,0.88,0.59,4,142,3,0,0,
E14486,Jeremy,Macdonald,Female,Illinois,Chicago,Tech Lead,Master's,14-06-1973,09-05-2022,low,31456,technical,0,0.76,0.79,3,161,3,0,0,
E14487,Nicole,Carlson,Male,Illinois,Chicago,Software Engineer,Bachelor's,31-08-1984,04-11-2016,low,47185,technical,0,0.29,0.77,3,152,3,1,0,
E14488,Gail,Schroeder,Male,Texas,Houston,General Manager,Master's,30-03-1972,31-01-2023,low,31443,management,0,0.62,0.97,4,266,3,0,0,
E14489,Heidi,Brown,Female,New York,Buffalo,System Administrator,Bachelor's,26-04-1980,15-01-2022,low,45824,IT,0,0.5,0.85,2,143,3,0,0,
E14490,Elizabeth,Robinson,Female,New York,Rochester,IT Support,High School,16-04-1968,16-02-2018,low,40364,IT,0,0.16,0.65,5,165,3,0,0,
E14491,Melissa,Diaz,Female,California,San Francisco,System Administrator,Bachelor's,12-09-1987,03-02-2022,low,42392,IT,0,0.18,0.99,4,204,6,0,0,
E14492,Angela,Carr,Male,Florida,Tampa,IT Support,High School,02-01-2003,12-08-2017,low,36926,IT,0,0.86,0.68,4,170,2,0,0,
E14493,Elizabeth,Benson,Male,Texas,Austin,IT Support,High School,18-12-1999,13-01-2025,low,49525,IT,0,0.68,0.52,5,203,3,0,0,
E14494,Tara,Taylor,Male,California,Los Angeles,Product Manager,Master's,15-06-1987,11-03-2020,low,48632,product_mng,0,0.68,0.85,3,199,3,0,0,
E14495,Garrett,Martinez,Female,Florida,Orlando,Product Manager,Master's,30-03-1999,21-05-2023,low,30717,product_mng,0,0.89,0.78,4,223,3,0,0,
E14496,Laurie,Nguyen,Male,California,San Francisco,Product Manager,Master's,13-10-1997,14-06-2018,low,32727,product_mng,0,0.86,0.88,4,220,2,0,0,
E14497,Anthony,Williams,Male,California,Los Angeles,Business Analyst,Master's,03-11-1988,25-05-2018,medium,50632,product_mng,0,0.43,0.41,4,190,3,0,0,
E14498,Stephen,Parker,Male,Florida,Tampa,System Administrator,Bachelor's,29-11-1970,19-10-2024,medium,71389,IT,0,0.85,0.58,4,143,6,1,0,
E14499,Annette,Holland,Female,Illinois,Naperville,Lab Technician,Bachelor's,24-06-1964,30-09-2019,medium,50343,RandD,1,0.94,0.8,5,111,4,0,0,
E14500,Mallory,Price,Male,Illinois,Naperville,Research Scientist,PhD,27-03-1970,30-07-2024,medium,70054,RandD,1,0.58,0.71,4,145,3,1,0,
E14501,Joanna,Mahoney,Female,New York,New York City,Lab Technician,Bachelor's,02-01-1987,17-01-2023,medium,72457,RandD,1,0.43,0.6,3,138,3,0,0,
E14502,Zachary,Hess,Female,California,San Francisco,Research Scientist,PhD,21-11-1984,26-06-2023,medium,74469,RandD,1,0.72,0.49,3,203,3,0,0,
E14503,Laura,Tran,Male,Texas,Austin,Research Scientist,PhD,05-11-1983,24-09-2016,medium,78355,RandD,1,0.95,0.96,5,175,3,1,0,
E14504,Jon,Allen,Male,New York,Buffalo,Marketing Manager,Master's,31-12-1964,14-07-2017,medium,50855,marketing,1,0.35,0.67,3,119,3,0,0,
E14505,Steven,Morris,Female,Texas,Austin,Sales Representative,Bachelor's,10-07-1999,31-08-2022,medium,50064,sales,1,0.77,0.79,3,157,3,0,0,
E14506,Kimberly,Thornton,Female,New York,Rochester,Accountant,Bachelor's,03-08-2001,10-08-2024,medium,78739,accounting,1,0.74,0.7,5,135,2,0,0,
E14507,Karen,Johnson,Male,California,San Diego,Technical Support,High School,03-08-1992,12-05-2017,medium,67246,support,1,0.5,0.6,4,200,2,0,0,
E14508,Sonya,Carroll,Male,Illinois,Springfield,Software Engineer,Bachelor's,02-11-1969,31-03-2024,medium,66302,technical,1,0.87,0.56,4,121,2,0,0,
E14509,Wayne,Porter,Male,Illinois,Naperville,Operations Manager,Master's,13-02-1989,22-02-2017,high,116499,management,1,0.55,0.48,3,162,3,0,0,05-04-2023
E14510,David,Carrillo,Male,Texas,Houston,Marketing Coordinator,Bachelor's,04-01-1996,13-04-2019,low,45224,marketing,1,0.8,0.65,3,135,3,0,0,
E14511,David,Nelson,Female,Illinois,Chicago,Marketing Coordinator,Bachelor's,29-01-1966,15-07-2024,medium,51163,marketing,1,0.49,0.52,4,183,2,0,0,
E14512,Julia,Mcmillan,Male,Illinois,Naperville,Marketing Manager,Master's,11-08-1970,07-11-2022,medium,70643,marketing,1,0.54,0.92,4,228,3,0,0,
E14513,Tonya,Johnson,Male,Florida,Miami,Account Manager,Bachelor's,17-01-1975,21-08-2016,medium,75798,sales,0,0.21,0.87,4,148,5,0,0,
E14514,Tara,Nguyen,Female,New York,Buffalo,Account Manager,Bachelor's,21-12-2001,27-05-2020,medium,71458,sales,0,0.77,0.77,3,219,2,0,0,
E14515,Kristi,Gillespie,Male,New York,Rochester,Sales Representative,Bachelor's,22-08-1996,17-04-2021,low,45355,sales,0,0.53,0.73,4,147,3,0,0,
E14516,Stephanie,Wilson,Female,Texas,Houston,Sales Representative,Bachelor's,12-05-1973,07-04-2021,low,43863,sales,0,0.89,0.49,5,165,6,0,0,
E14517,Matthew,Navarro,Female,California,San Francisco,Account Manager,Bachelor's,01-01-1981,03-08-2017,low,39834,sales,0,0.25,0.59,4,218,3,1,0,
E14518,Nathan,Browning,Male,Illinois,Springfield,Account Manager,Bachelor's,27-04-1972,16-10-2023,low,46956,sales,0,0.53,0.59,3,231,2,0,0,
E14519,Andrew,Rodriguez,Male,California,Los Angeles,Account Manager,Bachelor's,10-11-1984,23-05-2022,low,48750,sales,0,0.44,0.45,2,124,3,0,0,
E14520,Erika,Schneider,Male,Texas,Houston,Sales Representative,Bachelor's,09-08-2001,18-10-2022,low,36812,sales,0,0.7,0.44,2,131,2,0,0,12-11-2023
E14521,Brittany,Williams,Male,California,San Francisco,Sales Representative,Bachelor's,27-03-1985,16-07-2018,low,30075,sales,0,0.54,0.76,3,199,4,0,0,
E14522,Casey,Parker,Male,Florida,Tampa,Account Manager,Bachelor's,04-02-1965,01-11-2023,low,40362,sales,0,0.9,0.56,3,220,3,0,0,
E14523,Keith,Richardson,Male,California,San Francisco,Sales Representative,Bachelor's,16-10-1976,01-12-2020,low,34100,sales,0,0.69,0.8,5,215,3,0,0,
E14524,Tracy,Nelson,Male,Florida,Orlando,Sales Representative,Bachelor's,08-06-1985,31-05-2022,low,45565,sales,0,0.78,0.59,4,180,3,0,0,
E14525,Christina,Garcia,Female,Illinois,Naperville,Sales Representative,Bachelor's,03-02-1989,22-03-2018,low,33203,sales,0,0.91,0.49,6,272,6,0,0,
E14526,Alexander,Santos,Female,Texas,Austin,Sales Representative,Bachelor's,17-08-1975,17-09-2016,low,47641,sales,0,0.92,0.61,2,228,2,0,0,
E14527,Jeffery,Parks,Male,California,San Diego,Account Manager,Bachelor's,31-03-1970,23-04-2017,low,34831,sales,0,0.96,0.88,3,168,2,0,0,
E14528,Maria,Raymond,Female,Texas,Houston,Account Manager,Bachelor's,01-03-1976,10-04-2024,low,32848,sales,0,0.8,0.77,4,205,2,0,0,
E14529,Michael,Wyatt,Female,California,San Francisco,Sales Representative,Bachelor's,27-11-1969,20-06-2022,low,45224,sales,0,0.52,0.67,3,244,3,0,0,
E14530,Lisa,Warren,Male,Texas,Houston,Sales Representative,Bachelor's,03-02-1992,26-08-2019,low,48876,sales,0,0.52,0.97,3,185,2,0,0,
E14531,Erika,Mendoza,Female,Texas,Dallas,Sales Director,Master's,30-10-1992,14-04-2018,low,38086,sales,0,0.93,0.96,5,135,3,1,0,
E14532,Jeffrey,Davis,Male,California,San Francisco,Financial Analyst,Master's,26-10-1996,20-01-2023,low,30935,accounting,0,0.89,0.9,4,160,2,0,0,
E14533,Ray,Pearson,Female,Illinois,Naperville,Accountant,Bachelor's,23-02-1980,15-11-2019,low,41377,accounting,0,0.83,0.61,4,262,4,0,0,
E14534,Benjamin,Garcia,Male,Florida,Miami,Accountant,Bachelor's,13-09-2000,22-06-2021,low,39047,accounting,0,0.7,0.84,6,225,6,0,0,
E14535,Charles,Lopez,Female,California,San Francisco,HR Manager,Master's,12-03-1985,02-10-2023,low,34766,hr,0,0.89,0.74,4,174,2,0,0,
E14536,Cynthia,Fischer,Male,New York,New York City,Recruiter,Bachelor's,01-01-1980,28-10-2020,medium,51151,hr,1,0.21,0.37,6,266,3,0,0,
E14537,Shane,Williams,Female,Texas,Austin,HR Manager,Master's,19-05-1972,12-04-2023,medium,62158,hr,1,0.67,0.78,4,241,4,0,0,
E14538,Michael,Wang,Male,Illinois,Springfield,HR Manager,Master's,12-09-1987,03-08-2017,medium,59556,hr,1,0.73,0.97,3,245,2,0,0,
